t,price_raw,price_reg,reg_term,energy,time,lamE,lamT,E_eff,T_eff,energy_prev,time_prev,E_eff_prev,T_eff_prev,residE_prev,residT_prev,residE,residT,violE,violT,csE,csT,dx1
391,5.534638851980742,5.53463976933056,9.173498174598131e-07,10.674918140377223,4.143446548243185,0.4401205804656049,0.7670739836047704,10.660180870698408,4.150610975407155,10.676149700525432,4.1436956958264375,10.65968698936355,4.150824850033363,0.016462711161882027,-0.007129154206925392,0.014737269678814613,-0.007164427163970366,0.014737269678814613,0.0,0.006486175685518046,0.0054956456849129766,0.001114032231823559
392,5.535420150608625,5.535421067885508,9.17276882725899e-07,10.673569424067974,4.143191503480212,0.4404153258591812,0.766930695061491,10.660622988788772,4.150396042592236,10.674918140377223,4.143446548243185,10.660180870698408,4.150610975407155,0.014737269678814613,-0.007164427163970366,0.012946435279202362,-0.007204539112024122,0.012946435279202362,0.0,0.0057018085122047075,0.0055253821887823575,0.0011844020127610184
393,5.536250999192156,5.536251916388089,9.171959330126589e-07,10.67211618846227,4.142931358508345,0.4406742545647652,0.7667866042792505,10.661011381847148,4.150179906418876,10.673569424067974,4.143191503480212,10.660622988788772,4.150396042592236,0.012946435279202362,-0.007204539112024122,0.011104806615122698,-0.007248547910530867,0.011104806615122698,0.0,0.004893602377205069,0.00555808943827142,0.0012468598198218381
394,5.5371250393930564,5.537125956501041,9.171079837896143e-07,10.670571551299812,4.142666942011221,0.4408963506970677,0.7666416333210399,10.661344526045601,4.14996244998156,10.67211618846227,4.142931358508345,10.661011381847148,4.150179906418876,0.011104806615122698,-0.007248547910530867,0.009227025254210375,-0.007295507970338733,0.009227025254210375,0.0,0.004068161762371038,0.0055930401462871504,0.001301103040555432
395,5.538035729681347,5.5380366466954225,9.17014075710374e-07,10.66894900303127,4.142399105591473,0.4410808912021519,0.7664957231616331,10.661621336803227,4.149743584742449,10.670571551299812,4.142666942011221,10.661344526045601,4.14996244998156,0.009227025254210375,-0.007295507970338733,0.0073276662280434834,-0.007344479150976468,0.0073276662280434834,0.0,0.0032320935502973304,0.005629511858073245,0.0013468973975146574
396,5.538976399761955,5.5389773166772205,9.169152657398605e-07,10.667262300025172,4.142128718329386,0.44122744452671275,0.7663488335786135,10.661841166790069,4.1495232503679205,10.66894900303127,4.142399105591473,10.661621336803227,4.149743584742449,0.0073276662280434834,-0.007344479150976468,0.0054211332351030705,-0.007394532038534685,0.0054211332351030705,0.0,0.002391952763763359,0.005666791002590743,0.0013840754603590439
397,5.539940302456156,5.5399412192687745,9.168126184584332e-07,10.665525357494836,4.1418566598311495,0.4413358671914148,0.7662009429378428,10.662003800787122,4.149301414406764,10.667262300025172,4.142128718329386,10.661841166790069,4.1495232503679205,0.0054211332351030705,-0.007394532038534685,0.0035215567077138132,-0.007444754575614887,0.0035215567077138132,0.0,0.0015541892834626196,0.005704177975776946,0.0014125371070785582
398,5.540920666158355,5.540921582865552,9.167071976146416e-07,10.663752144078915,4.141583813692246,0.4414062983255691,0.7660520478463305,10.662109447488353,4.1490780717694955,10.665525357494836,4.1418566598311495,10.662003800787122,4.149301414406764,0.0035215567077138132,-0.007444754575614887,0.0016426965905615987,-0.0074942580772496825,0.0016426965905615987,0.0,0.0007250966213118282,0.005740991747166023,0.0014322483379646698
399,5.541910741019506,5.541911657619564,9.166000579916499e-07,10.661956576662492,4.14131105942299,0.44143915225738034,0.7659021626847855,10.662158728386071,4.148853244027178,10.663752144078915,4.141583813692246,10.662109447488353,4.1490780717694955,0.0016426965905615987,-0.0074942580772496825,-0.00020215172357929134,-0.007542184604187874,0.0,0.0,8.923768548421065e-05,0.005776575499715385,0.0014432417807251712
400,5.542903856471685,5.542904772963922,9.164922376446348e-07,10.660152438470258,4.141039273582228,0.44143510922290874,0.7657513189927018,10.662152663834362,4.148626978489053,10.661956576662492,4.14131105942299,10.662158728386071,4.148853244027178,-0.00020215172357929134,-0.007542184604187874,-0.002000225364104935,-0.007587704906824477,0.0,0.0,0.0008829697020740944,0.005810295040528239,0.0014456086172450094
401,5.543893463054217,5.543894379438967,9.163847505596773e-07,10.658353262038364,4.140769313861504,0.44139510471562665,0.7655995648945653,10.66209265707344,4.148399347341848,10.660152438470258,4.141039273582228,10.662152663834362,4.148626978489053,-0.002000225364104935,-0.007587704906824477,-0.003739395035076143,-0.0076300334803445224,0.0,0.0,0.0016505506630805284,0.005841550312682732,0.0014395056501536377
402,5.544873165484696,5.544874081763276,9.16278579765537e-07,10.656572186086533,4.140502003228663,0.4413203168149251,0.7654469642249584,10.661980475222387,4.148170446337438,10.658353262038364,4.140769313861504,10.66209265707344,4.148399347341848,-0.003739395035076143,-0.0076300334803445224,-0.005408289135854005,-0.007668443108774348,0.0,0.0,0.002386787874861807,0.005869786497943127,0.0014251583191544938
403,5.545836787275093,5.545837703449764,9.161746709436042e-07,10.654821950192023,4.140238146711152,0.441212151032208,0.7652935953627829,10.661818226548313,4.147940393044174,10.656572186086533,4.140502003228663,10.661980475222387,4.148170446337438,-0.005408289135854005,-0.007668443108774348,-0.0069962763562898544,-0.007702246333022522,0.0,0.0,0.003086842140374425,0.005894479788568616,0.0014028321253610476
404,5.546778400440443,5.54677931651437,9.160739265896921e-07,10.653114777571716,4.139978515508665,0.44107222550508224,0.7651395504361224,10.661608338257624,4.1477093256541835,10.654821950192023,4.140238146711152,10.661818226548313,4.147940393044174,-0.0069962763562898544,-0.007702246333022522,-0.008493560685908008,-0.007730810145518241,0.0,0.0,0.0037462737141959177,0.005915148599248841,0.0013728503997070761
405,5.547692366032329,5.54769328200953,9.159772007006547e-07,10.651462298472111,4.139723843072763,0.4409023542913641,0.764984934233212,10.661353531437046,4.147477401349818,10.653114777571716,4.139978515508665,10.661608338257624,4.1477093256541835,-0.008493560685908008,-0.007730810145518241,-0.009891232964934105,-0.007753558277054928,0.0,0.0,0.004361067901083797,0.005931355268646241,0.0013355860257179828
406,5.54857336879837,5.548574284683664,9.158852940177806e-07,10.649875477455666,4.139474820398592,0.4407045296320654,0.7648298630676709,10.661056794448099,4.147244794601506,10.651462298472111,4.139723843072763,10.661353531437046,4.147477401349818,-0.009891232964934105,-0.007753558277054928,-0.011181316992432855,-0.007769974202914476,0.0,0.0,0.004927657045817142,0.005942708305654414,0.001291457370582876
407,5.549416448556304,5.549417364355254,9.157989498330744e-07,10.648364547839014,4.139232091615484,0.44048090329221673,0.7646744635836126,10.660721354938325,4.147011695375419,10.649875477455666,4.139474820398592,10.661056794448099,4.147244794601506,-0.011181316992432855,-0.007769974202914476,-0.01235680709931053,-0.0077796037599346946,0.0,0.0,0.0054429375529119785,0.005948864332021118,0.001240923789523812
408,5.55021702864445,5.5502179443633,9.157188503603147e-07,10.646938953117006,4.138996250222771,0.4402337671502305,0.7645188715084139,10.660350650725345,4.146778307262621,10.648364547839014,4.139232091615484,10.660721354938325,4.147011695375419,-0.01235680709931053,-0.0077796037599346946,-0.013411697608338713,-0.00778205703984991,0.0,0.0,0.005904282161998688,0.005949529466120161,0.0011844814544620186
409,5.550970940910316,5.55097185655593,9.156456136676139e-07,10.645607295513923,4.1387678357833835,0.4399655331980637,0.7643632303676169,10.659948299797096,4.146544845551425,10.646938953117006,4.138996250222771,10.660350650725345,4.146778307262621,-0.013411697608338713,-0.00778205703984991,-0.014341004283172865,-0.00777700976804141,0.0,0.0,0.006309547596041865,0.005944460308900642,0.0011226588744637648
410,5.551674447132566,5.551675362712357,9.155797911639109e-07,10.644377291878223,4.138547331089288,0.43967871311240025,0.7642076901722561,10.6595180696686,4.146311535258384,10.645607295513923,4.1387678357833835,10.659948299797096,4.146544845551425,-0.014341004283172865,-0.00777700976804141,-0.015140777790376703,-0.007764204169095734,0.0,0.0,0.00665707769439364,0.005933464534090452,0.0010560122803403313
411,5.552324256799816,5.552325172321681,9.155218656283852e-07,10.643255737078404,4.138335159808894,0.43937589755659273,0.7640524060888741,10.65906384633489,4.146078609133311,10.644377291878223,4.138547331089288,10.6595180696686,4.146311535258384,-0.015140777790376703,-0.007764204169095734,-0.015808109256486347,-0.007743449324417284,0.0,0.0,0.006945702193241371,0.005916401087748293,0.0009851209102172782
412,5.552917541198239,5.552918456670489,9.154722497688623e-07,10.64224847499877,4.138131684622723,0.439059735371463,0.7638975371023858,10.658589603057194,4.145846305653579,10.643255737078404,4.138335159808894,10.65906384633489,4.146078609133311,-0.015808109256486347,-0.007743449324417284,-0.016341128058424914,-0.007714621030855184,0.0,0.0,0.007174731361003232,0.005893180005148544,0.000910582232970666
413,5.553451943788136,5.553452859219421,9.15431285293006e-07,10.64136037717596,4.137937205850024,0.4387329128102945,0.7637432446817687,10.658099369215442,4.145614867022653,10.64224847499877,4.138131684622723,10.658589603057194,4.145846305653579,-0.016341128058424914,-0.007714621030855184,-0.016738992039481815,-0.007677661172628802,0.0,0.0,0.007343946734990188,0.005863761855550755,0.0008330071460233502
414,5.553925586877379,5.553926502276622,9.153992424743928e-07,10.640595329060009,4.137751960565243,0.43839813296950486,0.7635896914583161,10.657597199454257,4.145384537187474,10.64136037717596,4.137937205850024,10.658099369215442,4.145614867022653,-0.016738992039481815,-0.007677661172628802,-0.01700187039424783,-0.0076325766222309355,0.0,0.0,0.0074535882378277485,0.005828156828001277,0.0007530151833265192
415,5.554337074626587,5.5543379900029075,9.153763201942568e-07,10.639956223828008,4.137576122199748,0.4380580955616199,0.7634370399258715,10.65708714334243,4.145155559888807,10.640595329060009,4.137751960565243,10.657597199454257,4.145384537187474,-0.01700187039424783,-0.0076325766222309355,-0.017130919514421805,-0.007579437689058999,0.0,0.0,0.007504337977707006,0.00578642347363779,0.0007033540945721856
416,5.554685492447148,5.554686407809794,9.153626464388698e-07,10.639444963624843,4.137409800620747,0.43771547717133147,0.7632854511720903,10.656573215756998,4.144928176758135,10.639956223828008,4.137576122199748,10.65708714334243,4.145155559888807,-0.017130919514421805,-0.007579437689058999,-0.017128252132154742,-0.007518376137388039,0.0,0.0,0.007497301055136988,0.005738667122107707,0.0006652867468589019
417,5.55497040287815,5.554971318236429,9.15358279231988e-07,10.639062468053464,4.137253042675991,0.4373729121286884,0.7631350836493426,10.656059368193032,4.144702625474014,10.639444963624843,4.137409800620747,10.656573215756998,4.144928176758135,-0.017128252132154742,-0.007518376137388039,-0.016996900139568893,-0.007449582798022547,0.0,0.0,0.007433983711203757,0.00568503799172164,0.0006270320098878963
418,5.555191838052348,5.5551927534155565,9.153632079815099e-07,10.638808689688158,4.137105833189683,0.43703297412589703,0.7629860919933821,10.655549461188846,4.144479137990073,10.639062468053464,4.137253042675991,10.656059368193032,4.144702625474014,-0.016996900139568893,-0.007449582798022547,-0.016740771500687757,-0.007373304800390557,0.0,0.0,0.007316269158107627,0.005625729014726035,0.0005888379792349863
419,5.555350288883739,5.555351204261094,9.153773552193944e-07,10.638682636337851,4.136968096392105,0.4366981586958833,0.7628386258973743,10.655047238043824,4.144257938846062,10.638808689688158,4.137105833189683,10.655549461188846,4.144479137990073,-0.016740771500687757,-0.007373304800390557,-0.016364601705973314,-0.007289842453956474,0.0,0.0,0.007146391432790057,0.0055609734005845,0.0005509470999829492
420,5.555446691130456,5.555447606531034,9.154005787138554e-07,10.638682399742867,4.136839697762576,0.43637086666176383,0.7626928290482952,10.654556299992645,4.1440392435724425,10.638682636337851,4.136968096392105,10.655047238043824,4.144257938846062,-0.016364601705973314,-0.007289842453956474,-0.01587390024977786,-0.007199545809866592,0.0,0.0,0.0069269076092979545,0.00549104196158995,0.0005135943170238797
421,5.55548240850609,5.5554833239387635,9.154326739328799e-07,10.638805190348782,4.1367204462628555,0.4360533886567683,0.7625488381320978,10.654080082985152,4.143823257198147,10.638682399742867,4.136839697762576,10.654556299992645,4.1440392435724425,-0.01587390024977786,-0.007199545809866592,-0.015274892636369941,-0.007102810935291082,0.0,0.0,0.00666066869545743,0.0054162402261781735,0.000477005691206481
422,5.555459213030386,5.555460128503763,9.154733768380916e-07,10.639047377764271,4.136610096935767,0.4357478908040409,0.7624067819133921,10.653621836206062,4.143610172870088,10.638805190348782,4.1367204462628555,10.654080082985152,4.143823257198147,-0.015274892636369941,-0.007102810935291082,-0.014574458441790838,-0.007000075934320726,0.0,0.0,0.006350789525621506,0.0053369053662348466,0.00044139689898925667
423,5.555379262826124,5.555380178348491,9.155223669878439e-07,10.639404536477016,4.136508353841631,0.4354564016352051,0.7622667803947056,10.653184602452807,4.1434001705920585,10.639047377764271,4.136610096935767,10.653621836206062,4.143610172870088,-0.014574458441790838,-0.007000075934320726,-0.013780065975790734,-0.006891816750427715,0.0,0.0,0.0060006179441135545,0.005253402965418837,0.0004069718710013132
424,5.555245077583114,5.555245993162385,9.155792709282528e-07,10.639871496372932,4.1364148733033215,0.4351808003156893,0.7621289440596971,10.652771200473534,4.143193416089545,10.639404536477016,4.136508353841631,10.653184602452807,4.1434001705920585,-0.013780065975790734,-0.006891816750427715,-0.012899704100602705,-0.006778542786223696,0.0,0.0,0.005613703554335864,0.005166123655928142,0.0004437005912752951
425,5.555059511922354,5.55506042756602,9.156436658504222e-07,10.640442397578795,4.136329267429103,0.43492280623367724,0.7619933732039726,10.652384209350515,4.142990059805959,10.639871496372932,4.1364148733033215,10.652771200473534,4.143193416089545,-0.012899704100602705,-0.006778542786223696,-0.011941811771720268,-0.006660792376855795,0.0,0.0,0.0051937662872709395,0.005075479651451654,0.0005137819276139221
426,5.554825726903518,5.554826642618601,9.157150834916136e-07,10.641110749127636,4.136251107881074,0.4346839699982428,0.7618601573564355,10.652025954997365,4.142790236034653,10.640442397578795,4.136329267429103,10.652384209350515,4.142990059805959,-0.011941811771720268,-0.006660792376855795,-0.01091520586972905,-0.006539128153578488,0.0,0.0,0.0047446650208019464,0.004981901204059205,0.0005794233750951766
